Jaar,LEEFTIJD,GESLACHT,vervoerwijze,vervoerwijzefilter,wegvak/kruispunt,wegbeheerder,wegnummer,HECTOMETER,STRAAT1,STRAAT2,STRAAT3,GEMEENTE,PROVINCIE,type locatie,X_COORD,Y_COORD,Lat,Lon
2010,56,M,Personenauto,1,460597022,,,"4,3",Warffumerweg,Andelsterweg,Warffumerweg,Winsum,Groningen,W,230692,599598,53.37735449,6.524582943
2010,72,M,Personenauto,1,462283020,,,,Bosboombroekerweg,Bosboombroekerweg,Twenteroute,Oude IJsselstreek,Gelderland,K,231043,441935,51.96063287,6.493597263
2010,77,M,Fiets,2,463360050,,,,Pr Frederik Hendrikstr,Welleweg,Welleweg,Rijssen-Holten,Overijssel,K,231685,480048,52.30304942,6.511529696
2010,54,M,Motor,4,464268001,,,,Gelkinkweg,Geersweg,Giebinkslat,Aalten,Gelderland,W,232367,434258,51.89145808,6.511129505
2010,63,V,Personenauto,1,464558001,,,"196,0",Weg der Verenigde Naties,GRONINGEN-WEST 36,GRONINGEN-WEST 36,Groningen,Groningen,W,232554,579763,53.19889277,6.547751703
2010,56,V,Motor,4,465453034,,,,Coevorderstraatweg,Zwarte Dijkje,Modderwijk,Hoogeveen,Drenthe,W,232575,526526,52.72056809,6.535387855
2010,83,M,Personenauto,1,466542031,,,,Bunnerweg,Bunnerweg,Mandelandenweg,Tynaarlo,Drenthe,K,233133,571142,53.12135599,6.554324622
2010,44,M,Fiets,2,467562062,,,,Ubbo Emmiussingel,Ubbo Emmiusstraat,Phebensstraat,Groningen,Groningen,W,233826,581345,53.21291983,6.56717029
2010,81,M,Fiets,2,467567058,,,,Bedumerweg,Bedumerweg,Floresstraat,Groningen,Groningen,K,233574,583617,53.23336846,6.563954502
2010,87,M,Fiets,2,469394040,,,,Flierdijk,Julianastraat,Koninginneweg,Twenterand,Overijssel,K,234554,497337,52.45800131,6.557681845
2010,63,V,Bestelauto,5,472442008,,,,Drentseweg,Barsweg,Schuineslootweg,Hardenberg,Overijssel,W,236478,520872,52.66919396,6.59174928
2010,17,M,Fiets,2,474406005,,,,Boerendijk,Kanaalweg Oost,Kanaalweg Oost,Hardenberg,Overijssel,K,237228,503245,52.51069384,6.59847071
2010,20,M,Personenauto,1,477422064,,,,Eugenboersdijk,J C Kellerlaan,RYKSWG,Hardenberg,Overijssel,K,238707,511387,52.58362953,6.62229982
2010,81,M,Voetganger,3,478299010,,,"230,9",TWENTEROUTE,Europaweg,GROENLO,Oost Gelre,Gelderland,W,239254,449550,52.02788012,6.614912043
2010,78,M,Personenauto,1,478431001,,,,Berkteweg,Schansweg,Berkte Rondweg,Hardenberg,Overijssel,W,239484,515460,52.62010717,6.634798497
2010,80,M,Voetganger,3,480298004,,,,Winterswijkseweg,Winterswijkseweg,Landewehrweg,Oost Gelre,Gelderland,W,240663,449017,52.02287444,6.635305189
2010,41,M,Motor,4,481372033,,,,Egbert ten Catelaan,Wierdensestraat,Wierdensestraat,Almelo,Overijssel,K,240911,486030,52.35543906,6.64829447
2010,57,M,Motor,4,481386007,,,,Oosteinde,Veenschapweg,Dokter Boomstraat,Twenterand,Overijssel,W,241059,493333,52.42103886,6.652338934
2010,70,M,Motor,4,483326004,,,,Flipsweg,Koeweidendijk,Sint Isidorushoeveweg,Berkelland,Gelderland,W,242056,462781,52.14634404,6.659110677
2010,81,V,Fiets,2,483371001,,,,Wierdensestraat,Boompjes,Centrumplein,Almelo,Overijssel,W,241892,486017,52.35516789,6.662687837
2010,35,M,Motor,4,484340002,,,,Bentelosestraat,Eschweg,ZIJWG N740 HMP 54,Hof van Twente,Overijssel,W,242522,470559,52.21616403,6.667923962
2010,83,V,Fiets,2,484371046,,,,Bornsestraat,Reggestraat,Weth E van Dronkelaarpln,Almelo,Overijssel,W,242296,485511,52.35055701,6.668485354
2010,60,V,Personenauto,1,484527001,,,,Schipborgerweg,Borgweg,Kerkbrink,Aa en Hunze,Drenthe,W,242597,563318,53.04960448,6.693542468
2010,22,M,Personenauto,1,490422002,,,,Noord-Oosterweg,Veldsinkdijk,Verkavelingsweg,Hardenberg,Overijssel,W,245689,510880,52.57795793,6.725154745
2010,80,M,Scootmobiel,5,491284039,,,,Snelliusstraat,Snelliusstraat,Venemansweg,Winterswijk,Gelderland,K,245801,442360,51.96223556,6.708382424
2010,73,V,Fiets,2,492287028,,,,Emmastraat,Groenloseweg,Groenloseweg,Winterswijk,Gelderland,K,246183,443989,51.97681155,6.714372278
2010,20,M,Personenauto,1,492444003,,,"48,1",Rijksweg N34,IND.EUROPARK,DALEN,Coevorden,Drenthe,W,246093,522517,52.68244942,6.734311674
2010,2,M,Personenauto,1,492454011,,,"20,6",RYKSWG,WACHTUM 3,KP HOLSLOOT,Coevorden,Drenthe,W,247438,527658,52.72841333,6.755635879
2010,40,V,Personenauto,1,492454011,,,"20,9",RYKSWG,WACHTUM 3,KP HOLSLOOT,Coevorden,Drenthe,W,247738,527670,52.72847001,6.760079158
2010,59,M,Scootmobiel,5,498347002,,,,Diamantstraat,Diamantstraat,Robijnstraat,Hengelo OV,Overijssel,K,249402,473570,52.24208488,6.769412705
2010,22,M,Personenauto,1,499564001,,,,Noordbroeksterweg,Hoofdweg,Slochterweg,Slochteren,Groningen,W,250986,581446,53.21102623,6.824001075
2010,22,M,Personenauto,1,501567005,,,"10,7",PROVINCIALEWEG,SCHILDWOLDE,Zandelaan,Slochteren,Groningen,W,252395,584519,53.23837703,6.846017198
2010,42,M,quad,5,502375002,,,,Fleringerveldweg,Hagveldsweg,Putmansweg,Tubbergen,Overijssel,K,251014,487882,52.37040642,6.797084998
2010,73,M,Fiets,2,504353009,,,,Brahmsstraat,Mozartlaan,Mozartlaan,Hengelo OV,Overijssel,K,252293,476505,52.2679544,6.812574481
2010,51,V,Personenauto,1,504443001,,,,Stieltjeskanaal,Schansweg,Oldenhuis Gratamaweg,Coevorden,Drenthe,W,252838,521908,52.67580634,6.833848688
2010,23,M,Motor,4,504609015,,,"77,0",Oostpolder,Oostpolder,Kwelderweg,Eemsmond,Groningen,W,253186,606124,53.43230479,6.864503466
2010,10,V,Voetganger,3,505534001,,,,Rietgors,Rietgors,Kleine Zilverreiger,Veendam,Groningen,W,253011,567295,53.0835361,6.850003689
2010,10,V,Voetganger,3,505534001,,,,Rietgors,Rietgors,Kleine Zilverreiger,Veendam,Groningen,W,253011,567295,53.0835361,6.850003689
2010,18,V,Personenauto,1,506335005,,,,Haaksbergerstraat,Oude Boekelerdijk,Usselerveenweg,Enschede,Overijssel,W,253326,468150,52.19269698,6.825276125
2010,74,V,Fiets,2,506352040,,,,Adama van Scheltemastr,Staringstraat,Staringstraat,Hengelo OV,Overijssel,K,253115,476233,52.26536447,6.824534393
2010,27,V,Personenauto,1,506594001,,,"66,8",Rijksweg,Rijksweg,Rijksweg,Delfzijl,Groningen,W,253377,597302,53.35302542,6.864650517
2010,30,V,Personenauto,1,508338002,,,"69,3",Rijksweg A35,Rijksweg A35,ENSCHEDE 25,Enschede,Overijssel,W,255698,469214,52.20182968,6.860273155
2010,78,M,Fiets,2,511442013,,,,Nieuw-Amsterdamseweg,Nieuw-Amsterdamseweg,Westersebos,Emmen,Drenthe,K,255567,521247,52.66936995,6.873986092
2010,50,M,Motor,4,511451003,,,"41,5",Vierslagenweg,Tuindershof,Vierslagenweg,Emmen,Drenthe,W,255944,525558,52.70803204,6.880874755
2010,73,V,Fiets,2,513343028,,,,Cort van der Lindenlaan,Zwiksplein,Thorbeckelaan,Enschede,Overijssel,W,256837,471973,52.22641119,6.877759299
2010,39,M,Personenauto,1,513520009,,,,Noorderdiep,Pekelderstraat,Noorderdiep,Stadskanaal,Groningen,W,257294,559858,53.01592841,6.911559022
2010,21,M,Personenauto,1,514486001,,,,DREEF,Boermastreek,Exloerkijl Zuid,Borger-Odoorn,Drenthe,W,258127,544383,52.87674733,6.919072635
2010,52,M,Motor,4,515439001,,,,Europaweg,Wilmsbrugweg,Hekmanswijk,Emmen,Drenthe,W,257916,519553,52.65371116,6.908175192
2010,68,M,Personenauto,1,515536001,,,"3,5",Provincialeweg,Provincialeweg,Provincialeweg,Veendam,Groningen,W,258610,568215,53.09075066,6.933833758
2010,88,M,Fiets,2,517341086,,,,Boulevard 1945,Boulevard 1945,Boulevard 1945,Enschede,Overijssel,W,258898,470908,52.21645727,6.907588601
2010,48,M,Bestelauto,5,518350002,,,,Oldenzaalsestraat,Beukerweg,Meijerinksweg,Enschede,Overijssel,W,259472,475321,52.25600047,6.917348078
2010,69,M,Bromfiets,5,519478001,,,,Siepelveenwijk ZZ,Tramwijk ZZ,Derde Kruisdiep WZ,Emmen,Drenthe,W,260493,539377,52.83131814,6.952593085
2010,52,M,Motor,4,520341010,,,,Zuid Esmarkerrondweg,Zuid Esmarkerrondweg,Hofstedeweg,Enschede,Overijssel,W,260172,471043,52.21742872,6.926267121
2010,59,V,Fiets,2,520362028,,,,Beatrixstraat,Beatrixstraat,Prins Hendrikstraat,Oldenzaal,Overijssel,K,260237,481284,52.30943282,6.93040807
2010,46,M,Personenauto,1,520568001,,,"14,5",Gereweg,Hoofdweg West,Gereweg,Oldambt,Groningen,W,261049,582151,53.2154609,6.974811336
2010,50,M,Personenauto,1,522533006,,,"7,9",Onstwedderweg,Ommelanderweg,Onstwedderweg,Pekela,Groningen,W,261743,565934,53.06964708,6.979831956
2010,74,V,Fiets,2,527553019,,,,Noordereinde,Verlengde Kloosterlaan,Hoorntjesweg,Oldambt,Groningen,W,264850,576303,53.16216434,7.029696056
2010,80,V,Fiets,2,531351017,,,,Gronausestraat,Gronausestraat,Gronausestraat,Losser,Overijssel,K,265649,475843,52.25948417,7.007956408
2010,26,M,Voetganger,3,535541018,,,,Hoofdweg,Kochspad,Schoolstraat,Bellingwedde,Groningen,W,267790,570514,53.1095538,7.071614233
2010,26,M,Personenauto,1,537529009,,,"13,0",Wedderstraat,PROV WG,Barlagerachterweg,Vlagtwedde,Groningen,W,269347,563864,53.04948976,7.092507774
2010,43,V,Personenauto,1,539560006,,,,C G Wiegersweg,Hoofdweg,Oudeweg,Oldambt,Groningen,W,269684,579443,53.18935711,7.103061927
2011,89,V,Scootmobiel,5,314323010,G,,,Philipsstraat,Plesmanstraat,Plesmanstraat,Leusden,Utrecht,K,157245,461800,52.14438303,5.42000082
2011,2,M,Fiets,2,467558020,G,,,Bilderdijklaan,Bilderdijklaan,Bosboom-Toussaintstraat,Groningen,Groningen,K,233825,579365,53.19513161,6.566670002
2011,15,M,Fiets,2,389048037,G,,,Beersdalweg,Beersdalweg,Vrankerkerklaan,Heerlen,Limburg,K,194878,324012,50.90448582,5.954102693
2011,40,M,Fiets,2,313322001,G,,,Burg de Beaufortweg,Heiligenbergerweg,Heiligenbergerweg,Leusden,Utrecht,K,156628,461004,52.1372308,5.410983199
2011,48,V,Fiets,2,287312007,G,,,Oirschotlaan,Sanatoriumlaan,Utrechtseweg,Zeist,Utrecht,K,143788,456025,52.09236865,5.223597131
2011,79,V,Voetganger,3,240375041,G,,,Frederik Hendrikplnts,Nassaukade,Nassaukade,Amsterdam,Noord-Holland,K,120306,487977,52.37856401,4.877679375
2011,13,M,Fiets,2,494442027,G,,,Dr Picardtlaan,Dr Picardtlaan,Gouverneur Hofstedelaan,Coevorden,Drenthe,K,247169,521092,52.6694647,6.749822322
2011,69,M,Fiets,2,375221073,G,,,Lokkantseweg,Putselaarstraat,Zoetsmeerweg,Cuijk,Noord-Brabant,K,187788,410516,51.68247391,5.861307507
2011,74,M,Snorfiets,5,270313069,G,,,Amsterdamsestraatweg,Amsterdamsestraatweg,Jasmijnstraat,Utrecht,Utrecht,K,135396,456903,52.10002653,5.101091218
2011,16,M,Bromfiets,5,260342098,P,N201,"64,4",Loenenseweg,Provincialeweg,Provincialeweg,Stichtse Vecht,Utrecht,K,130400,471127,52.22766908,5.02714797
2011,11,M,Fiets,2,288357035,G,,,Crailoseweg,Karel Doormanlaan,Naarderstraat,Huizen,Noord-Holland,K,144087,478735,52.29648839,5.227229852
2011,88,M,Personenauto,1,111221008,P,N654,"3,3",Kloosterweg,Provinciale Straatweg,Roterijdijk,Schouwen-Duiveland,Zeeland,K,55695,410598,51.67536866,3.951446864
2011,75,V,Fiets,2,313160062,G,,,De Run,De Run,De Run,Veldhoven,Noord-Brabant,K,156977,380006,51.40918866,5.415616327
2011,80,M,Voetganger,3,210409024,G,,,HOOFDWEG,Noordermaatweg,Rijksstraatweg,Heemskerk,Noord-Holland,K,105110,504857,52.52909061,4.652005097
2011,75,V,Fiets,2,213401088,G,,,Adigestraat,Amstelstraat,Italielaan,Beverwijk,Noord-Holland,K,106700,500740,52.49223506,4.676030284
2011,88,M,Fiets,2,409311006,P,N787,"14,7",Eerbeekseweg,Eerbeekseweg,Lichtenbeltweg,Brummen,Gelderland,K,204753,455831,52.08850099,6.113147346
2011,51,V,Fiets,2,319168037,G,,,Cederlaan,Cederlaan,Cederlaan,Eindhoven,Noord-Brabant,K,159614,384079,51.4457841,5.453571102
2011,16,M,Fiets,2,212188009,P,N394,"4,3",Ettenseweg,Ettenseweg,Vervul,Zundert,Noord-Brabant,K,106241,394441,51.53683021,4.684416928
2011,68,V,Fiets,2,509595058,P,N997,"6,0",Hogelandsterweg,Hogelandsterweg,Nansumerweg,Delfzijl,Groningen,K,254859,597745,53.35672926,6.887038787
2011,83,V,Personenauto,1,221385006,G,,,Abidjanweg,Abidjanweg,Westpoortweg,Amsterdam,Noord-Holland,K,110812,492559,52.41906051,4.73765238
2011,47,M,Fiets,2,210324196,G,,,Burg Bruins Slotsingel,Burg Bruins Slotsingel,Eisenhowerlaan,Alphen aan den Rijn,Zuid-Holland,K,105109,462217,52.14588389,4.658310133
2011,46,V,Fiets,2,178317034,P,N447,"4,4",Horstlaan,Horstlaan,Veurseweg,Voorschoten,Zuid-Holland,K,89390,458529,52.11109735,4.429398153
2011,64,M,Motor,4,241368045,G,,,Krammerstraat,Wielingenstraat,Wielingenstraat,Amsterdam,Noord-Holland,K,120934,484169,52.34437968,4.887287812
2011,26,V,Fiets,2,236374107,G,,,Hoofdweg,Mercatorplein,Mercatorplein,Amsterdam,Noord-Holland,K,118438,487044,52.37005767,4.850348101
2011,77,V,Fiets,2,229345008,G,,,Boterdijk,Drechtdijk,Kwakelsepad,Uithoorn,Noord-Holland,K,114510,472510,52.23916076,4.794419478
2011,60,V,Personenauto,1,390587022,G,,,Rondweg-Noord,Rondweg-Noord,Rondweg-Noord,Dongeradeel,Friesland,K,195257,593654,53.32780503,5.99141503
2011,77,M,Voetganger,3,228371078,G,,,Baden Powellweg,Baden Powellweg,Tussen Meer,Amsterdam,Noord-Holland,K,114386,485547,52.35631909,4.791034562
2011,78,M,Scootmobiel,5,242371144,G,,,Ferdinand Bolstraat,Stadhouderskade,Stadhouderskade,Amsterdam,Noord-Holland,K,121185,485686,52.35802896,4.890818606
2011,70,V,Fiets,2,381392015,P,N308,"54,8",Mheneweg Zuid,Zuiderzeestraatweg,Zuiderzeestraatweg,Oldebroek,Gelderland,K,190689,496224,52.45261616,5.912219713
2011,76,V,Personenauto,1,446325010,P,N346,"13,1",Ploegdijk,Zutphenseweg,Zutphenseweg,Lochem,Gelderland,K,223019,462588,52.1472816,6.38098299
2011,84,V,Fiets,2,435271002,G,,,Holthuizerstraat,Laarstraat,Langeboomsestraat,Montferland,Gelderland,K,217669,435952,51.9085319,6.297945771
2011,53,M,Motor,4,394373015,P,N794,"15,5",Bijsterbosweg,Bijsterbosweg,Heerderweg,Epe,Gelderland,K,197456,486514,52.36486882,6.010533044
2011,21,M,Motor,4,253377065,G,,,Zuiderzeeweg,Zuiderzeeweg,Zuiderzeeweg,Amsterdam,Noord-Holland,K,126636,488523,52.38383467,4.970594638
2011,81,M,Fiets,2,513583003,P,N362,"2,3",Holeweg,Holeweg,Meedhuizerweg,Delfzijl,Groningen,K,256732,591768,53.30268625,6.913257387
2011,79,V,Personenauto,1,527560004,G,,,Dr Oortwijn Botjeslaan,Hoofdweg,Hoofdweg,Oldambt,Groningen,K,263916,580013,53.19568061,7.016991021
2011,82,M,Scootmobiel,5,164313070,G,,,Van Alkemadelaan,Van Alkemadelaan,Wassenaarseweg,s-Gravenhage,Zuid-Holland,K,82375,456866,52.09527585,4.327360365
2011,69,M,Fiets,2,150305056,G,,,Nocturnestraat,Ockenburghstraat,Ockenburghstraat,s-Gravenhage,Zuid-Holland,K,75422,452587,52.05586629,4.226909761
2011,25,M,Fiets,2,163310127,G,,,Koekamplaan,Koekamplaan,Koekamplaan,s-Gravenhage,Zuid-Holland,K,81922,455407,52.08210453,4.321063364
2011,20,M,Fiets,2,168308078,G,,,Laan van Nieuw Oosteinde,Laan van Nieuw Oosteinde,Prins van Lignestraat,Leidschendam-Voorburg,Zuid-Holland,K,84081,454254,52.07202347,4.352795848
2011,80,V,Fiets,2,168290100,G,,,Jan Campertlaan,Jan Campertlaan,Voorhofdreef,Delft,Zuid-Holland,K,84208,445424,51.99268519,4.356475931
2011,87,V,Personenauto,1,161303070,G,,,Guntersteinweg,Guntersteinweg,Middachtenweg,s-Gravenhage,Zuid-Holland,K,80659,451554,52.04731041,4.30347953
2011,81,M,Voetganger,3,373054008,G,,,Bongerd,Bongerd,PLUIJMENDAALWEG,Beek,Limburg,K,186949,327420,50.93561629,5.841689354
2011,87,V,Voetganger,3,393043024,G,,,Coriovallumstraat,Raadhuisplein,Raadhuisplein,Heerlen,Limburg,K,196558,321957,50.88589517,5.977748458
2011,79,M,Fiets,2,362025007,G,,,Dorpsstraat,Eckelraderweg,Eckelraderweg,Eijsden-Margraten,Limburg,K,181268,312744,50.80398847,5.759812796
2011,18,V,Fiets,2,394111014,G,,,Andersonweg,Andersonweg,Kapellerlaan,Roermond,Limburg,K,197052,355591,51.18817456,5.988701692
2011,32,V,Fiets,2,419150009,G,,,Koninginneplein,Koninginneplein,Stationsplein,Venlo,Limburg,K,209629,375480,51.36586758,6.171644221
2011,33,M,Motor,4,391109021,G,,,Jo Calsstraat,Oude Roermondseweg,Oude Roermondseweg,Roermond,Limburg,K,195832,354718,51.18041673,5.971152111
2011,73,V,Fiets,2,381126012,G,,,Noorderbaan,Noorderbaan,Sint Antoniusstraat,Leudal,Limburg,K,190868,363149,51.25653375,5.901012021
2011,69,M,Fiets,2,320163016,G,,,Botstraat,Hoogstraat,Hoogstraat,Eindhoven,Noord-Brabant,K,160298,381971,51.42682995,5.463378319
2011,71,M,Fiets,2,314183006,P,N620,"2,6",Schietbaanlaan,Schietbaanlaan,Sonseweg,Best,Noord-Brabant,K,157391,391857,51.51571166,5.421647563
2011,48,M,Personenauto,1,358198003,G,,,Gagelweg,Gerele Peel,Oude-Domptweg,Gemert-Bakel,Noord-Brabant,K,179365,399209,51.58127203,5.738726035
2011,28,M,Fiets,2,261199026,G,,,Burg Bar v V t Voorstwg,Burg Bar v V t Voorstwg,Dongenseweg,Tilburg,Noord-Brabant,K,130521,399991,51.58829691,5.033977848
2011,60,M,Fiets,2,248225007,G,,,Hooiweg,Hooiweg,Industrieweg,Waalwijk,Noord-Brabant,K,124227,412797,51.70309166,4.942030229
2011,51,M,Motor,4,243232023,P,N283,"24,0",HANK 21,Provincialeweg,Provincialeweg,Werkendam,Noord-Brabant,K,121857,416458,51.7358622,4.907397041
2011,80,M,Fiets,2,248208018,G,,,Looiersplein,Sint Josephstraat,Tramstraat,Dongen,Noord-Brabant,K,124270,404116,51.62506662,4.943417673
2011,79,M,Fiets,2,172186088,G,,,Molensingel,Molensingel,Roosendaalsebaan,Roosendaal,Noord-Brabant,K,86247,393446,51.52579889,4.396464804
2011,24,M,Personenauto,1,216389033,P,N202,"4,6",Amsterdamseweg,Amsterdamseweg,Buitenhuizerweg,Velsen,Noord-Holland,K,108425,494678,52.43790625,4.702271884
2011,27,M,Personenauto,1,238377011,G,,,Haarlemmerweg,Haarlemmerweg,Vredenhofweg,Amsterdam,Noord-Holland,K,119317,488723,52.38520509,4.863075991
2011,31,M,Personenauto,1,253373058,R,10,"10,1",IJburglaan,IJburglaan,IJdijk,Amsterdam,Noord-Holland,K,126638,486783,52.36819675,4.970770887
2011,84,V,Fiets,2,517340112,G,,,Hogelandsingel,Hogelandsingel,Molukkenstraat,Enschede,Overijssel,K,258757,470481,52.21264711,6.905395171
2011,77,V,Personenauto,1,400326008,P,N789,"5,8",Klarenbeekseweg,Klarenbeekseweg,Scherpenberg,Apeldoorn,Gelderland,K,200252,463124,52.15443319,6.048447733
2011,69,M,Fiets,2,223432052,G,,,Gedempte Nieuwesloot,Kanaalkade,Kanaalkade,Alkmaar,Noord-Holland,K,111870,516379,52.6332107,4.750121848
2011,67,V,Fiets,2,227498018,G,,,Doggersvaart,Doggersvaart,Kortevliet,Den Helder,Noord-Holland,K,113670,549305,52.92923256,4.772571494
2011,19,M,Bromfiets,5,268439075,G,,,Koewijzend,Koewijzend,Pastoor Nuijenstraat,Hoorn,Noord-Holland,K,134160,519698,52.66434667,5.079156826
2011,45,M,Personenauto,1,352535006,P,N384,"1,2",Froonackerdyk,Froonackerdyk,Yndyk,Littenseradiel,Friesland,K,176353,567995,53.09833922,5.705990412
2011,45,M,Motor,4,404588007,P,N358,"16,7",Dowemattereed,Humaldawei,Humaldawei,Dongeradeel,Friesland,K,202226,594388,53.33382846,6.096112431
2011,83,M,Fiets,2,397564016,P,N355,"16,7",Rijksstraatweg,Rijksstraatweg,Wyldpaed,Tytsjerksteradiel,Friesland,K,198761,582172,53.22436471,6.042433901
2011,76,M,Personenauto,1,420523005,P,N381,"35,1",Opper Haudmare,Opper Haudmare,Petersburg,Opsterland,Friesland,K,210313,561990,53.04195982,6.211926136
2011,82,V,Fiets,2,269262009,P,N848,"3,8",Nieuwe Zuiderlingedijk,Nieuwe Zuiderlingedijk,Zeiving,Lingewaal,Gelderland,K,134533,431008,51.86724926,5.090041763
2011,85,M,Fiets,2,210284006,W,,,Lange Tiendweg,Nesse Tiendweg,Schaapjeszijde,Ouderkerk,Zuid-Holland,K,105393,442117,51.9652609,4.665378194
2011,56,V,Fiets,2,447349003,G,,,Doorlopendedijk,Larenseweg,Larenseweg,Rijssen-Holten,Overijssel,K,223954,474494,52.25416162,6.397064035
2011,57,M,Fiets,2,474384005,G,,,Daarlerveenseweg,Daarlerveenseweg,Kreuzendijk,Twenterand,Overijssel,K,237104,492475,52.41393576,6.593999823
2011,89,V,Fiets,2,503349029,G,,,Kuipersdijk,Kuipersdijk,Marathonlaan,Hengelo OV,Overijssel,K,251772,474768,52.25243837,6.804446445
2011,73,V,Scootmobiel,5,515340099,G,,,Spoorloodsweg,Spoorloodsweg,Zuiderval,Enschede,Overijssel,K,257656,470381,52.21195465,6.889260163
2011,94,V,Voetganger,3,180319064,G,,,Papelaan,Papelaan,Veurseweg,Voorschoten,Zuid-Holland,K,90259,459732,52.12201109,4.44185381
2011,89,V,Snorfiets,5,216295037,G,,,Blekerssingel,Kattensingel,Kattensingel,Gouda,Zuid-Holland,K,108483,447689,52.01560743,4.709580971
2011,56,M,Fiets,2,173335056,G,,,Sportlaan,Sportlaan,Zuidduinen,Katwijk,Zuid-Holland,K,86620,467944,52.19537278,4.387071743
2011,46,M,Brommobiel,5,206294008,P,N456,"1,7",Bredeweg,Middelweg,Zuidelijke Dwarsweg,Zuidplas,Zuid-Holland,K,103238,447051,52.00940878,4.633278522
2011,72,M,Fiets,2,289309028,G,,,1e Dorpsstraat,Henriette van Lijndenln,Utrechtseweg,Zeist,Utrecht,K,144696,454998,52.08315561,5.236877686
2011,25,M,Motor,4,215357091,G,,,Graan voor Visch,Graan voor Visch,Van Heuven Goedhartlaan,Haarlemmermeer,Noord-Holland,K,107844,478532,52.29275177,4.695993333
2011,26,M,Motor,4,91227008,R,57,"47,9",Dorpsweg,Stoofweg,Stoofweg,Schouwen-Duiveland,Zeeland,K,45949,413785,51.7021937,3.809588881
2011,27,M,Motor,4,91227008,R,57,"47,9",Dorpsweg,Stoofweg,Stoofweg,Schouwen-Duiveland,Zeeland,K,45949,413785,51.7021937,3.809588881
2011,42,M,Motor,4,445493015,P,N371,"17,1",Bosweg,Rijksweg,Rijksweg,Midden-Drenthe,Drenthe,K,222721,546561,52.90191043,6.393695375
2011,84,V,Personenauto,1,443496010,P,N381,"53,7",TWEE PROVINCIENWEG,TWEE PROVINCIENWEG,TWEE PROVINCIENWEG,Midden-Drenthe,Drenthe,K,221739,548343,52.91804439,6.379466864
2011,86,M,Personenauto,1,443496010,P,N381,"53,7",TWEE PROVINCIENWEG,TWEE PROVINCIENWEG,TWEE PROVINCIENWEG,Midden-Drenthe,Drenthe,K,221739,548343,52.91804439,6.379466864
2011,91,V,Personenauto,1,458513013,P,N371,"5,2",Hoofdweg,Hoofdweg,Hoofdweg,Midden-Drenthe,Drenthe,K,229175,556635,52.99157732,6.491892472
2011,78,M,Personenauto,1,514444052,G,,,Burgemeester Osselaan,Burgemeester Osselaan,Kanaalweg,Emmen,Drenthe,K,257338,522470,52.68002767,6.9005383
2011,83,V,Fiets,2,457383008,G,,,Hellendoornseweg,Katenhorstweg,Schuilenburgerweg,Hellendoorn,Overijssel,K,228793,491901,52.40995953,6.471737456
2011,42,M,Personenauto,1,490441014,G,,,Data,Modem,Printer,Coevorden,Drenthe,K,245469,520520,52.66461061,6.724539915
2011,82,M,Scootmobiel,5,222430154,G,,,Juliana van Stolberglaan,QUINTBRUG,Van Houtenkade,Alkmaar,Noord-Holland,K,111254,515345,52.62386946,4.741159741
2011,72,M,Snorfiets,5,224400021,G,,,Dorpsstraat,Dorpsstraat,Rode Ring,Zaanstad,Noord-Holland,K,112333,500334,52.48905469,4.759017945
2011,16,V,Bromfiets,5,275337069,G,,,Frans Halslaan,Frans Halslaan,Molenmeent,Wijdemeren,Noord-Holland,K,137898,468868,52.20764923,5.137004599
2011,37,M,Motor,4,135273041,P,N496,"10,7",Langeweg,Westvoorneweg,Westvoorneweg,Westvoorne,Zuid-Holland,K,67832,436548,51.91059158,4.120346152
2011,79,M,Fiets,2,134262011,P,N496,"3,1",Hilseweg,Zwartedijk,Zwartedijk,Westvoorne,Zuid-Holland,K,67494,431203,51.8625057,4.116792555
2011,18,V,Bromfiets,5,166264088,R,15,"47,6",BOTLEK,Digna Johannaweg,Digna Johannaweg,Rotterdam,Zuid-Holland,K,83175,432170,51.8734385,4.344207592
2011,73,V,Voetganger,3,62183038,G,,,Armeniaans Schuitvlot,Looierssingel,Walensingel,Middelburg,Zeeland,K,31249,391508,51.49897737,3.604905825
2011,78,M,Voetganger,3,62183038,G,,,Armeniaans Schuitvlot,Looierssingel,Walensingel,Middelburg,Zeeland,K,31249,391508,51.49897737,3.604905825
2011,75,V,Fiets,2,419179048,P,N271,"86,3",Maasstraat,Maasstraat,Rijksweg,Venlo,Limburg,K,209919,389837,51.49488002,6.178044809
2011,82,M,Fiets,2,533349006,P,N731,"5,5",Hoofdstraat,Hoofdstraat,Hoofdstraat,Losser,Overijssel,K,266706,474847,52.25032192,7.023103823
2011,57,M,Personenauto,1,429381082,P,N348,"66,7",Harinkdijk,Heinoseweg,Heinoseweg,Raalte,Overijssel,K,214970,490636,52.40027788,6.268380808
2011,5,M,Fiets,2,421435141,G,,,Bergerslag,Gemeenteweg,Gemeenteweg,Staphorst,Overijssel,K,210602,517972,52.64639375,6.208766387
2011,78,V,Personenauto,1,423432004,G,,,J J Gorterlaan,J J Gorterlaan,Kerkweg,Staphorst,Overijssel,K,211945,516052,52.62900135,6.228278158
2011,74,V,Fiets,2,520336003,G,,,Allemansveldweg,Allemansveldweg,Lappenpad,Enschede,Overijssel,K,260059,468454,52.19418753,6.923811358
