"ORIG_ID,N,10,0","ONG,N,10,0","UMS,N,10,0","ONGSLA,N,10,0","ONGDOD,N,10,0","ONGZKHGEW,N,10,0","ONGOVGGEW,N,10,0","ONGERNST,N,10,0","BST,N,10,0","VWD,N,10,0","BSTSLA,N,10,0","BSTDODSLA,N,10,0","BSTZKHGEW,N,10,0","BSTOVGGEW,N,10,0","BSTERNST,N,10,0","PASSLA,N,10,0","PASDODSLA,N,10,0","PASZKHGEW,N,10,0","PASOVGGEW,N,10,0","PASERNST,N,10,0","SLA,N,10,0","DODSLA,N,10,0","ZKHGEW,N,10,0","OVGGEW,N,10,0","ERNST,N,10,0","WEGING,N,10,0","XCOR,N,20,5","YCOR,N,20,5","KRAA_,C,1"
16703,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126834,030347955","488078,701067658","N"
16704,1,0,1,0,0,1,0,3,0,2,0,0,2,0,2,0,0,2,0,4,0,0,4,0,0,"126666,43701901","488653,768007077","N"
16705,3,2,1,0,0,1,0,4,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"126825,734046863","486508,850934238","N"
16706,5,4,1,0,1,0,1,5,5,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"126740,929079563","486456,535870989","N"
16707,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126592,132863081","486560,164677759","N"
16708,4,1,3,0,2,1,2,9,0,4,0,2,2,2,0,0,0,0,0,4,0,2,2,2,0,"127755,768531758","487686,55418863","N"
16709,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"126630,09","488458,982","N"
16710,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"126836,414641754","488456,789271031","N"
16711,2,0,2,0,0,2,0,2,2,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"127528,667","493829,684","N"
16712,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127071,059481913","497906,188062214","N"
16713,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126605,021","500230,381","N"
16714,2,1,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"126886,5",500676,"N"
16715,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126622,694","501110,19","N"
16716,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126944,"501105,657","N"
16717,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126554,93795689","501357,817676541","N"
16718,1,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,"126713,729","501809,168","N"
16719,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126964,331","503353,76","N"
16720,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126909,949","504234,491","N"
16721,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127190,115859466","504129,10762899","N"
16722,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127283,237","504091,997","N"
16723,2,0,2,0,2,0,2,2,2,2,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,"127085,354","506543,841","N"
16724,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126727,290035938","514984,131879396","N"
16725,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127111,815165342","515095,866580286","N"
16726,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127976,424101057","515348,501652681","N"
16727,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128646,582023778","515549,239931308","N"
16728,2,1,1,0,1,0,1,5,0,1,0,0,1,0,1,0,1,0,1,2,0,1,1,1,0,"128931,081","515644,274","N"
16729,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"126983,152","529534,132","N"
16730,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127057,222","545323,042","N"
16731,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126641,"547353,5","N"
16732,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127277,861267217","480450,736521237","N"
16733,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"127534,967985415","480572,603026436","N"
16734,2,1,1,0,0,1,0,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"127622,623976818","480621,685592354","N"
16735,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"127680,0588","480766,9706","N"
16736,3,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127280,637988128","480983,576053752","N"
16737,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127081,339","480954,546","N"
16738,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"127116,5","482118,5","N"
16739,1,0,1,0,0,1,0,3,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,"126993,277","482893,654","N"
16740,3,2,1,0,0,1,0,5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"127287,108087921","484077,147080792","N"
16741,2,1,1,0,0,1,0,7,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"127413,268904789","483921,116930575","N"
16742,3,0,3,0,2,1,2,4,3,3,0,2,1,2,2,0,2,0,2,5,0,4,1,4,0,"127518,204","483859,966","N"
16743,1,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"127277,103078554","484065,886071072","N"
16744,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127579,644135725","483672,158098284","N"
16745,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127172,655",501292,"N"
16746,2,0,2,0,1,1,1,4,0,3,0,2,1,2,0,0,0,0,0,3,0,2,1,2,0,"127303,236","501423,163","N"
16747,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126995,618017113","501404,190305957","N"
16748,2,1,1,0,1,0,1,5,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"127162,3","501907,514","N"
16749,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"127559,205824753","503518,689716536","N"
16750,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127313,569","504597,328","N"
16751,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127727,316","509525,64","N"
16752,2,1,1,0,1,0,1,3,3,2,0,2,0,2,1,0,1,0,1,3,0,3,0,3,0,"127070,888573979","509948,592862834","N"
16753,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127397,764430158","527305,165995878","N"
16754,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127556,4052","546970,7026","N"
16755,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"127793,625","478423,805","N"
16756,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127699,"479282,382","N"
16757,3,0,3,0,1,2,1,6,0,2,0,1,1,1,2,0,0,2,0,4,0,1,3,1,0,"127957,798166184","479362,266055395","N"
16758,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"127802,931454946","480726,144483804","N"
16759,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128374,740908945","481133,18211219","N"
16760,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"127631,322","481477,253","N"
16761,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127534,889","482957,336","N"
16762,3,2,1,0,0,1,0,8,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"128016,761786851","483265,749699654","N"
16763,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"127999,4645","485447,094","N"
16764,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127809,1785","485771,0365","N"
16765,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"127616,843440546","489489,259713081","N"
16766,4,3,1,0,0,1,0,11,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"127822,662","493570,076","N"
16767,5,3,2,0,1,1,1,11,0,1,0,0,1,0,1,0,1,0,1,2,0,1,1,1,0,"127986,566","493682,804","N"
16768,6,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128069,259","493740,382","N"
16769,1,0,1,0,1,0,1,2,0,1,0,0,1,0,1,0,1,0,1,2,0,1,1,1,0,127691,"501376,5","N"
16770,2,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127985,841","500885,03","N"
16771,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"127869,267","501738,696","N"
16772,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,127674,"502067,5","N"
16773,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"127616,387","502351,639","N"
16774,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127581,556","502343,084","N"
16775,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127736,5",502083,"N"
16776,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127717,5",502052,"N"
16777,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"127947,151","502114,603","N"
16778,3,1,2,0,2,0,2,7,0,2,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,"127715,99","502174,202","N"
16779,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127860,523","502562,867","N"
16780,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128274,034961865","503523,909936805","N"
16781,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128595,069965323","503373,290907277","N"
16782,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128687,958","503339,178","N"
16783,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127720,017138816","511409,735937822","N"
16784,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127578,296350014","511033,864844789","N"
16785,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127822,012932449","511582,834030131","N"
16786,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"127691,100244482","527474,320938866","N"
16787,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127882,867","536856,362","N"
16788,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127767,793","548561,501","N"
16789,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128282,133","480803,203","N"
16790,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128373,161","480639,994","N"
16791,1,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"128934,16","480266,76","N"
16792,1,0,1,0,1,0,1,2,0,2,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,"129123,77919793","480200,534256145","N"
16793,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128526,157281661","481265,328703114","N"
16794,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128267,001033087","483103,568060266","N"
16795,2,1,1,0,0,1,0,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"128523,752828598","482954,198595309","N"
16796,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"128194,150376423","485722,179181006","N"
16797,3,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128151,645","493795,419","N"
16798,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128799,038","500387,877","N"
16799,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"128009,005","502548,341","N"
16800,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128555,943","502515,222","N"
16801,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128481,5","503312,5","N"
16802,2,0,2,0,0,2,0,3,1,3,0,0,3,0,1,0,0,1,0,4,0,0,4,0,0,"128117,576","503513,717","N"
16803,2,2,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128332,853920317","512779,523036481","N"
16804,2,1,1,0,1,0,1,4,0,1,0,1,0,1,1,0,1,0,1,2,0,2,0,2,0,"128700,804498809","513601,290773117","N"
16805,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129001,924201592","514433,88995756","N"
16806,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129022,346771131","514542,123041753","N"
16807,2,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129063,157818337","514835,666021513","N"
16808,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129075,470170653","514937,27897888","N"
16809,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128188,882214347","512404,524903198","N"
16811,3,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129135,996574423","515229,888055579","N"
16812,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128185,46146382","522973,074307462","N"
16813,2,1,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"129016,638","522670,192","N"
16814,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128459,547672,"N"
16815,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128939,605046762","482832,022005824","N"
16816,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128939,646896481","482831,685987107","N"
16817,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128955,701640544","482635,883970331","N"
16818,7,6,1,0,0,1,0,9,7,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"128710,6749","482882,4417","N"
16819,2,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128808,342047757","482854,224170563","N"
16820,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128906,01511407","482830,121491377","N"
16821,3,3,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128907,833998042","482842,990991064","N"
16822,3,2,1,0,0,1,0,5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"129004,072942693","482825,73465097","N"
16823,5,4,1,0,0,1,0,10,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"129104,755023199","482812,435201658","N"
16824,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129664,231000733","482795,654885451","N"
16825,4,2,2,0,0,2,0,11,2,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"128533,406017893","482971,621039328","N"
16826,4,3,1,0,0,1,0,5,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"128751,527240876","482938,550087591","N"
16827,2,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129079,494389,"N"
16828,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129248,494490,"N"
16829,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128687,799","503088,621","N"
16830,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129416,689","503009,834","N"
16831,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129591,212","502912,282","N"
16832,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129118,670969185","504504,417742296","N"
16833,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129095,447","506783,308","N"
16834,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128735,855","509317,3155","N"
16835,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128614,89343916","509826,713697879","N"
16836,1,0,1,0,1,0,1,2,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,"128580,779","509881,903","N"
16837,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128959,032","509103,05","N"
16838,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"129224,204990971","508565,698995536","N"
16839,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"128655,882922489","509735,730956947","N"
16840,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128497,33688142","510400,398870535","N"
16841,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128779,474702106","511101,615039117","N"
16842,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"128890,568801404","512014,947026078","N"
16843,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128899,069","511993,836","N"
16844,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129122,168982795","513841,454002415","N"
16845,3,2,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"128746,488","512755,233","N"
16846,3,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128953,368","519396,668","N"
16847,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128561,109","535992,729","N"
16848,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129232,116153846","548063,410769231","N"
16849,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129365,752","479909,093","N"
16850,7,6,1,0,1,0,1,17,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,"129378,985002388","482777,718186241","N"
16851,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129994,789","495292,067","N"
16852,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130259,319","495591,686","N"
16853,3,2,1,0,0,1,0,4,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"129541,757","502594,196","N"
16854,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129568,93","508697,155","N"
16855,2,1,1,0,1,0,1,3,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,"129138,244","513856,856","N"
16856,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129429,889","514994,075","N"
16857,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129331,408919869","515448,512985005","N"
16858,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"129574,228937146","516027,987964083","N"
16859,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129036,242",515675,"N"
16860,1,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"129124,3051","515698,1017","N"
16861,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129235,534353169","516029,967954722","N"
16862,1,0,1,0,0,1,0,4,1,2,0,0,2,0,1,0,0,1,0,3,0,0,3,0,0,"129252,346135574","516124,683973267","N"
16863,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129197,458162162","515926,748972973","N"
16864,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129231,260302575","516128,384929185","N"
16865,3,3,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129256,24013106","516223,488955248","N"
16866,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129357,371115163","516397,49293666","N"
16867,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129471,896933343","516562,3980523","N"
16868,1,0,1,0,0,1,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"129536,785","516631,785","N"
16869,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129336,371367118","516415,068701676","N"
16870,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130027,762956846","516967,629087906","N"
16871,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130648,620086688","517291,270885044","N"
16872,3,3,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130871,350456416","517485,901553295","N"
16873,2,2,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"131205,443791545","517980,43409306","N"
16874,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129288,907317526","516131,039014433","N"
16875,2,0,2,0,1,1,1,4,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,"130154,194","518732,923","N"
16876,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129479,039067159","524249,610349815","N"
16877,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"129205,294195983","537981,001876194","N"
16878,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"129536,943074955","538500,138951298","N"
16879,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129515,298167915","479611,579739208","N"
16880,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130066,188016007","482774,036357492","N"
16881,7,7,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130166,762012894","482769,961253582","N"
16882,7,6,1,0,0,1,0,17,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"130263,279979695","482764,265715736","N"
16883,4,4,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129764,541",482796,"N"
16884,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"130350,389","497727,647","N"
16885,1,0,1,0,0,1,0,3,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"129846,598731075","502754,514547895","N"
16886,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129947,5","504924,5","N"
16887,4,2,2,0,0,2,0,6,3,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"129857,998856986","516852,30126137","N"
16888,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"130005,5",522093,"N"
16889,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129540,161982006","535441,406998875","N"
16890,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129535,109","535543,057","N"
16891,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129613,489356347","535052,316124722","N"
16892,1,0,1,0,0,1,0,1,2,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,"129839,884111575","534612,436078896","N"
16893,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130459,385316024","533739,007215822","N"
16894,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"131138,249413423","529841,061003975","N"
16895,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"131138,252923084","529840,69599926","N"
16896,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129600,4433","535047,6701","N"
16897,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130159,235299888","534139,631213619","N"
16898,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"131150,791043629","532524,466008924","N"
16899,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"131183,616363253","531539,383988206","N"
16900,2,1,1,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"131174,057301998","531339,849979641","N"
